"ScanDateTime","ScanDate","PrintIDName","Section","Page","ZoneNumber","Cyan","Magenta","Yellow","Black"
"2013-12-03 11:08:52","2012/12/13","Press 43 (Thurs- Best Effort)","A","23","5","0.464155","0.449339","0.49021","0.475164"
"2013-12-03 11:08:52","2012/12/13","Press 43 (Thurs- Best Effort)","A","23","6","0.47077","0.458575","0.49206","0.483939"
"2013-12-03 11:08:52","2012/12/13","Press 43 (Thurs- Best Effort)","A","23","7","0.477437","0.459832","0.483479","0.486949"
"2013-12-03 11:08:52","2012/12/13","Press 43 (Thurs- Best Effort)","A","23","8","0.479341","0.46176","0.478689","0.490322"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","1","0.493323","0.475674","0.528932","0.504767"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","2","0.489998","0.479271","0.522814","0.505067"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","3","0.493687","0.486897","0.518326","0.511366"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","4","0.491016","0.48182","0.530443","0.507427"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","5","0.488481","0.485503","0.526716","0.507665"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","6","0.476161","0.471616","0.52354","0.493058"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","7","0.476563","0.474262","0.527459","0.49532"
"2013-12-03 11:10:21","2012/12/13","Press 43 (Thurs- Best Effort)","A","27","8","0.462391","0.463826","0.512825","0.483252"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","1","0.546559","0.518472","0.613797","0.554438"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","2","0.529331","0.514456","0.603336","0.544769"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","3","0.518482","0.509415","0.589079","0.535932"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","4","0.508859","0.500757","0.574297","0.525426"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","5","0.483199","0.497204","0.556025","0.512807"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","6","0.457683","0.483889","0.541151","0.49135"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","7","0.445295","0.481038","0.533566","0.484111"
"2013-12-03 11:10:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","28","8","0.454681","0.490785","0.545781","0.494423"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","1","0.473714","0.470227","0.528313","0.494199"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","2","0.480181","0.481036","0.538593","0.501399"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","3","0.471956","0.47292","0.527803","0.49224"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","4","0.470528","0.476052","0.523972","0.491665"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","5","0.474347","0.471887","0.516668","0.493313"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","6","0.475186","0.473791","0.507527","0.494499"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","7","0.482763","0.478501","0.508897","0.500626"
"2013-12-03 11:10:50","2012/12/13","Press 43 (Thurs- Best Effort)","A","29","8","0.490029","0.488126","0.517105","0.511371"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","1","0.488807","0.42316","0.467423","0.471982"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","2","0.473449","0.419657","0.459873","0.462047"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","3","0.449222","0.403327","0.453642","0.440026"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","4","0.438435","0.403895","0.449466","0.435723"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","5","0.43819","0.411079","0.458446","0.441068"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","6","0.454531","0.427289","0.471033","0.457701"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","7","0.457869","0.437491","0.477772","0.465188"
"2013-12-03 11:11:45","2012/12/13","Press 43 (Thurs- Best Effort)","A","34","8","0.472047","0.443996","0.481104","0.478789"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","1","0.511607","0.505471","0.54303","0.529525"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","2","0.509354","0.490764","0.525293","0.52268"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","3","0.507213","0.488236","0.52294","0.516921"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","4","0.510425","0.490737","0.530052","0.521548"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","5","0.520899","0.512305","0.557211","0.539151"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","6","0.516095","0.51697","0.557922","0.538642"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","7","0.518769","0.515739","0.561393","0.538558"
"2013-12-03 11:02:15","2012/12/13","Press 43 (Thurs- Best Effort)","A","5","8","0.519787","0.519932","0.567336","0.541606"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","1","0.497091","0.483653","0.556518","0.511525"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","2","0.495767","0.489318","0.550877","0.512354"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","3","0.484325","0.476048","0.529904","0.500558"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","4","0.482116","0.476678","0.525803","0.499868"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","5","0.489545","0.4836","0.54899","0.506976"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","6","0.482246","0.476429","0.549709","0.499703"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","7","0.494081","0.490478","0.561906","0.513583"
"2013-12-03 11:02:35","2012/12/13","Press 43 (Thurs- Best Effort)","A","6","8","0.49811","0.492986","0.561834","0.517723"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","1","0.482577","0.489204","0.54563","0.506581"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","1","0.54218","0.474175","0.480835","0.523777"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","1","0.594748","0.534966","0.53782","0.585351"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","2","0.600435","0.5419","0.54753","0.5912"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","2","0.554659","0.490053","0.487333","0.540802"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","2","0.488736","0.498829","0.538092","0.515712"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","3","0.492945","0.500364","0.540581","0.517316"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","3","0.585263","0.513412","0.504447","0.568446"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","3","0.6193","0.5589","0.568005","0.609944"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","4","0.62189","0.555169","0.570458","0.608936"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","4","0.612965","0.533494","0.51711","0.593461"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","4","0.493147","0.505372","0.539797","0.520895"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","5","0.494377","0.519913","0.552837","0.52837"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","5","0.631839","0.548147","0.529662","0.610666"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","5","0.616656","0.541211","0.568403","0.598907"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","6","0.608511","0.528853","0.560761","0.588619"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","6","0.641924","0.562428","0.538315","0.622056"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","6","0.496792","0.502126","0.542734","0.520645"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","7","0.498593","0.508481","0.548079","0.525526"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","7","0.648103","0.556032","0.529671","0.622606"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","7","0.607825","0.531508","0.541849","0.588509"
"2013-12-03 12:19:44","2012/12/13","Press 43 (Thurs- Best Effort)","C","7","8","0.612581","0.532578","0.525065","0.592882"
"2013-12-03 12:18:48","2012/12/13","Press 43 (Thurs- Best Effort)","B","7","8","0.66428","0.564411","0.540541","0.634066"
"2013-12-03 11:03:13","2012/12/13","Press 43 (Thurs- Best Effort)","A","7","8","0.492116","0.495966","0.544061","0.513028"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","1","0.477527","0.48114","0.512852","0.499216"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","1","0.544813","0.502677","0.530746","0.543853"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","1","0.581796","0.566683","0.593346","0.597658"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","2","0.578104","0.564898","0.589094","0.595796"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","2","0.552442","0.513748","0.536873","0.553727"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","2","0.490942","0.483307","0.509159","0.507763"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","3","0.487138","0.479892","0.511041","0.503516"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","3","0.559318","0.524758","0.541422","0.561633"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","3","0.592128","0.579677","0.606832","0.609693"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","4","0.588079","0.570075","0.60962","0.602946"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","4","0.55767","0.516837","0.537048","0.557468"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","4","0.473416","0.466804","0.501482","0.490051"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","5","0.510284","0.486242","0.528514","0.518467"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","5","0.56231","0.517269","0.543727","0.560146"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","5","0.58442","0.569892","0.610627","0.600773"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","6","0.579106","0.561298","0.594962","0.591843"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","6","0.562709","0.515808","0.545441","0.560302"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","6","0.516565","0.48904","0.526463","0.523206"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","7","0.507588","0.486473","0.530733","0.51828"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","7","0.558968","0.510289","0.539475","0.553703"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","7","0.588828","0.571021","0.59351","0.602573"
"2013-12-03 12:19:28","2012/12/13","Press 43 (Thurs- Best Effort)","C","8","8","0.581002","0.553966","0.587419","0.590126"
"2013-12-03 12:19:07","2012/12/13","Press 43 (Thurs- Best Effort)","B","8","8","0.548628","0.5034","0.535349","0.546208"
"2013-12-03 11:03:32","2012/12/13","Press 43 (Thurs- Best Effort)","A","8","8","0.506489","0.488465","0.532061","0.517936"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","1","0.534936","0.51476","0.56966","0.547566"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","1","0.466501","0.460007","0.475809","0.483402"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","2","0.477611","0.479842","0.498655","0.500473"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","2","0.527761","0.50121","0.569154","0.535443"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","3","0.505101","0.462525","0.520104","0.501827"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","3","0.48655","0.492139","0.507584","0.511988"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","4","0.497736","0.499467","0.515692","0.520705"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","4","0.493245","0.448785","0.512568","0.489408"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","5","0.489674","0.437192","0.51421","0.481885"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","5","0.489001","0.497473","0.518557","0.516585"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","6","0.482548","0.499156","0.519322","0.513808"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","6","0.477611","0.424","0.511857","0.467783"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","7","0.493676","0.507316","0.533859","0.523786"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","7","0.482891","0.447087","0.577552","0.481929"
"2013-12-03 12:39:49","2012/12/15","Press 44 (Friday- Best Effort)","D","1","8","0.487112","0.5077","0.52794","0.520425"
"2013-12-03 12:35:08","2012/12/15","Press 44 (Friday- Best Effort)","B","1","8","0.494106","0.500969","0.686808","0.519066"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","1","0.811297","0.638092","0.587888","0.7414"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","2","0.742181","0.600212","0.565581","0.693652"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","3","0.665489","0.541483","0.513756","0.622949"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","4","0.625637","0.531198","0.517867","0.598887"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","5","0.629289","0.541063","0.538583","0.607829"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","6","0.622271","0.540859","0.544778","0.603502"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","7","0.613994","0.537649","0.550471","0.596957"
"2013-12-03 12:29:01","2012/12/15","Press 44 (Friday- Best Effort)","A","10","8","0.596601","0.536911","0.56002","0.588577"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","1","0.541473","0.567113","0.632402","0.579786"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","1","0.522038","0.544723","0.554556","0.559169"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","2","0.532783","0.563033","0.572536","0.574382"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","2","0.548782","0.585285","0.633979","0.593518"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","3","0.540217","0.570246","0.613167","0.581461"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","3","0.541152","0.578396","0.590086","0.587247"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","4","0.551111","0.563541","0.583692","0.583966"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","4","0.52757","0.540919","0.588591","0.55889"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","5","0.531985","0.532202","0.569218","0.557284"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","5","0.564294","0.562239","0.577067","0.591954"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","6","0.555545","0.560467","0.577991","0.583211"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","6","0.522813","0.522113","0.554993","0.546459"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","7","0.526266","0.531452","0.556602","0.553601"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","7","0.559433","0.561052","0.580176","0.586278"
"2013-12-03 12:37:01","2012/12/15","Press 44 (Friday- Best Effort)","B","12","8","0.580139","0.573797","0.580719","0.600767"
"2013-12-03 12:29:29","2012/12/15","Press 44 (Friday- Best Effort)","A","12","8","0.532003","0.542608","0.568677","0.561961"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","1","0.599979","0.628925","0.6726","0.643868"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","2","0.595606","0.638535","0.694411","0.643331"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","3","0.585373","0.634735","0.69119","0.638438"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","4","0.586958","0.623772","0.6802","0.632743"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","5","0.58411","0.608736","0.661255","0.624051"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","6","0.567949","0.588515","0.645497","0.603514"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","7","0.555271","0.592463","0.65139","0.59973"
"2013-12-03 12:29:48","2012/12/15","Press 44 (Friday- Best Effort)","A","13","8","0.540419","0.580097","0.635733","0.586619"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","1","0.542718","0.527041","0.546111","0.557639"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","2","0.550113","0.531826","0.552179","0.564347"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","3","0.549837","0.533151","0.558698","0.565693"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","4","0.554037","0.546152","0.569704","0.575862"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","5","0.579478","0.5937","0.600239","0.612387"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","6","0.581515","0.611207","0.607472","0.622784"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","7","0.574157","0.623248","0.614828","0.626434"
"2013-12-03 12:30:22","2012/12/15","Press 44 (Friday- Best Effort)","A","14","8","0.58928","0.653135","0.64351","0.651026"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","1","0.588526","0.621249","0.617613","0.632422"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","1","0.47219","0.463026","0.505031","0.486798"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","2","0.462475","0.460332","0.503559","0.481376"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","2","0.589223","0.601682","0.609343","0.622064"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","3","0.580248","0.58395","0.593412","0.608706"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","3","0.460553","0.462319","0.504604","0.481381"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","4","0.453858","0.454513","0.493583","0.47366"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","4","0.569667","0.559349","0.595364","0.590081"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","5","0.571915","0.532021","0.551987","0.574173"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","5","0.453614","0.45786","0.493424","0.475468"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","6","0.447723","0.446926","0.488394","0.466766"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","6","0.592925","0.544059","0.560037","0.591059"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","7","0.601101","0.553849","0.562229","0.60143"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","7","0.460493","0.451516","0.492804","0.475943"
"2013-12-03 12:37:36","2012/12/15","Press 44 (Friday- Best Effort)","B","15","8","0.459657","0.445522","0.492606","0.471625"
"2013-12-03 12:30:44","2012/12/15","Press 44 (Friday- Best Effort)","A","15","8","0.646894","0.571776","0.563117","0.630541"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","1","0.593816","0.601776","0.617677","0.624657"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","2","0.602904","0.610561","0.626117","0.632806"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","3","0.612888","0.63199","0.649286","0.651579"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","4","0.59733","0.606155","0.618972","0.629763"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","5","0.572335","0.568875","0.590028","0.597279"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","6","0.578947","0.56436","0.574212","0.597561"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","7","0.586661","0.557279","0.57298","0.596202"
"2013-12-03 12:31:04","2012/12/15","Press 44 (Friday- Best Effort)","A","16","8","0.594308","0.578948","0.598034","0.613387"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","1","0.525115","0.549293","0.576823","0.561315"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","2","0.527333","0.562654","0.585244","0.571802"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","3","0.528129","0.552971","0.561388","0.567538"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","4","0.528831","0.550361","0.55481","0.565599"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","5","0.527283","0.522343","0.522993","0.550837"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","6","0.530394","0.522274","0.518936","0.550025"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","7","0.524067","0.522461","0.521782","0.547087"
"2013-12-03 12:31:57","2012/12/15","Press 44 (Friday- Best Effort)","A","17","8","0.525914","0.517985","0.518159","0.54713"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","1","0.466088","0.459512","0.532218","0.482584"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","2","0.4807","0.458962","0.525024","0.487717"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","3","0.469631","0.447485","0.515841","0.476847"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","4","0.46718","0.459721","0.525484","0.483796"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","5","0.484331","0.489265","0.53896","0.506689"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","6","0.481639","0.488447","0.532141","0.505061"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","7","0.485551","0.491379","0.532858","0.50614"
"2013-12-03 12:38:04","2012/12/15","Press 44 (Friday- Best Effort)","B","18","8","0.486946","0.488082","0.537275","0.505514"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","1","0.415816","0.440813","0.439578","0.447952"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","2","0.438353","0.462236","0.455942","0.470954"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","3","0.447515","0.46363","0.456056","0.47658"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","4","0.459968","0.465378","0.464306","0.48424"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","5","0.475182","0.470276","0.47164","0.492551"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","6","0.475558","0.468245","0.475267","0.493264"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","7","0.475025","0.472462","0.477754","0.495665"
"2013-12-03 12:40:07","2012/12/15","Press 44 (Friday- Best Effort)","D","2","8","0.471031","0.474039","0.483994","0.493942"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","1","0.444269","0.518202","0.519332","0.504838"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","2","0.457744","0.501135","0.515924","0.503345"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","3","0.471483","0.49859","0.524944","0.507931"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","4","0.476755","0.488528","0.525962","0.505709"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","5","0.478286","0.486688","0.524169","0.505387"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","6","0.48657","0.480379","0.51491","0.505683"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","7","0.483223","0.473348","0.50753","0.500491"
"2013-12-03 12:32:32","2012/12/15","Press 44 (Friday- Best Effort)","A","20","8","0.507973","0.483118","0.506866","0.517236"
"2013-12-03 12:33:00","2012/12/15","Press 44 (Friday- Best Effort)","A","24","1","0.482081","0.491685","0.554216","0.510106"
